Loc Type,A,B,Source ID,AT Grp,FT Grp,AM_est,MD_est,PM_est,EV_est,EA_est,Daily_est,AT,FT,Daily_obs,AM_obs,MD_obs,PM_obs,EV_obs,EA_obs,AM_ratio,AM_diff,AM_pctdiff,AM_absdiff,AM_rmse,MD_ratio,MD_diff,MD_pctdiff,MD_absdiff,MD_rmse,PM_ratio,PM_diff,PM_pctdiff,PM_absdiff,PM_rmse,EV_ratio,EV_diff,EV_pctdiff,EV_absdiff,EV_rmse,EA_ratio,EA_diff,EA_pctdiff,EA_absdiff,EA_rmse,Daily_ratio,Daily_diff,Daily_pctdiff,Daily_absdiff,Daily_rmse,AB
SF Count,22229,22239,sfmta277,Urb,Loc,15.509,72.40533,80.53953,38.39176,1.92945,208.77507000000003,3.0,11.0,352.5,77.0,142.5,66.5,61.0,5.5,0.2014155844155844,-61.491,-79.85844155844156,61.491,61.491,0.5081075789473685,-70.09467,-49.189242105263155,70.09467,70.09467,1.2111207518796991,14.03953,21.11207518796992,14.03953,14.03953,0.6293731147540983,-22.608240000000002,-37.062688524590165,22.608240000000002,22.608240000000002,0.3508090909090909,-3.57055,-64.9190909090909,3.57055,3.57055,0.5922697021276596,-143.72492999999997,-40.77302978723403,143.72492999999997,143.72492999999997,22229 22239
SF Count,23961,23959,sfmta278,Core/CBD,Loc,21.76888,52.19997,34.52568,48.27307,2.64171,159.40930999999998,1.0,11.0,514.0,58.5,210.0,142.0,98.0,5.5,0.3721176068376068,-36.731120000000004,-62.78823931623933,36.731120000000004,36.731120000000004,0.24857128571428572,-157.80003,-75.14287142857142,157.80003,157.80003,0.2431385915492958,-107.47432,-75.68614084507043,107.47432,107.47432,0.4925823469387755,-49.72693,-50.74176530612245,49.72693,49.72693,0.48031090909090907,-2.85829,-51.9689090909091,2.85829,2.85829,0.3101348443579766,-354.59069,-68.98651556420234,354.59069,354.59069,23961 23959
SF Count,23959,23961,sfmta279,Core/CBD,Loc,36.31786,59.68542,77.67194,32.17426,1.94939,207.79887000000002,1.0,11.0,747.0,123.0,315.0,161.5,136.5,11.0,0.2952671544715447,-86.68214,-70.47328455284553,86.68214,86.68214,0.18947752380952382,-255.31458,-81.05224761904762,255.31458,255.31458,0.4809408049535604,-83.82806,-51.90591950464396,83.82806,83.82806,0.23570886446886444,-104.32574,-76.42911355311355,104.32574,104.32574,0.17721727272727272,-9.05061,-82.27827272727274,9.05061,9.05061,0.2781778714859438,-539.2011299999999,-72.18221285140561,539.2011299999999,539.2011299999999,23959 23961
SF Count,25802,25794,sfmta280,Core/CBD,Loc,1.50307,4.50154,1.51667,6.59482,0.07823,14.19433,1.0,11.0,210.0,29.0,82.5,35.5,58.5,4.5,0.051829999999999994,-27.49693,-94.817,27.49693,27.49693,0.05456412121212122,-77.99846,-94.54358787878787,77.99846,77.99846,0.0427230985915493,-33.98333,-95.72769014084508,33.98333,33.98333,0.11273196581196582,-51.90518,-88.72680341880343,51.90518,51.90518,0.017384444444444442,-4.42177,-98.26155555555557,4.42177,4.42177,0.06759204761904762,-195.80567,-93.24079523809523,195.80567,195.80567,25802 25794
SF Count,25794,25802,sfmta281,Core/CBD,Loc,2.58333,3.85,1.66667,7.01667,0.0,15.11667,1.0,11.0,151.5,20.5,60.0,30.5,35.0,5.5,0.12601609756097562,-17.91667,-87.39839024390244,17.91667,17.91667,0.06416666666666666,-56.15,-93.58333333333333,56.15,56.15,0.054644918032786885,-28.83333,-94.53550819672131,28.83333,28.83333,0.20047628571428572,-27.98333,-79.95237142857142,27.98333,27.98333,0.0,-5.5,-100.0,5.5,5.5,0.09978,-136.38333,-90.022,136.38333,136.38333,25794 25802
SF Count,27005,27002,sfmta282,UrbBiz,Loc,1024.62939,1654.56274,821.60345,1335.93384,440.84354,5277.57296,2.0,11.0,1158.5,191.0,483.5,257.5,210.0,16.5,5.364551780104712,833.6293900000001,436.4551780104712,833.6293900000001,833.6293900000001,3.4220532368148917,1171.06274,242.20532368148918,1171.06274,1171.06274,3.190693009708738,564.10345,219.06930097087377,564.10345,564.10345,6.361589714285714,1125.93384,536.1589714285714,1125.93384,1125.93384,26.717790303030306,424.34354,2571.7790303030306,424.34354,424.34354,4.555522624082866,4119.07296,355.5522624082866,4119.07296,4119.07296,27005 27002
SF Count,27002,27005,sfmta283,UrbBiz,Loc,579.27252,1580.39111,791.46954,1502.67603,111.28815,4565.09735,2.0,11.0,2130.0,294.5,852.5,685.5,281.0,16.5,1.966969507640068,284.77252,96.69695076400679,284.77252,284.77252,1.8538312140762463,727.89111,85.38312140762464,727.89111,727.89111,1.1545872210065646,105.96954000000005,15.458722100656463,105.96954000000005,105.96954000000005,5.3476015302491104,1221.67603,434.76015302491106,1221.67603,1221.67603,6.744736363636363,94.78815,574.4736363636364,94.78815,94.78815,2.143238192488263,2435.09735,114.32381924882628,2435.09735,2435.09735,27002 27005
SF Count,27023,27005,sfmta284,UrbBiz,Loc,1197.37036,2187.89673,924.81909,1635.75513,486.76694,6432.608249999999,2.0,11.0,2258.0,316.0,884.0,774.0,269.0,15.0,3.789146708860759,881.3703599999999,278.9146708860759,881.3703599999999,881.3703599999999,2.4749963009049774,1303.89673,147.49963009049773,1303.89673,1303.89673,1.1948567054263566,150.81908999999996,19.485670542635653,150.81908999999996,150.81908999999996,6.080874089219331,1366.75513,508.0874089219331,1366.75513,1366.75513,32.451129333333334,471.76694,3145.112933333333,471.76694,471.76694,2.8488079052258635,4174.608249999999,184.88079052258632,4174.608249999999,4174.608249999999,27023 27005
SF Count,27005,27023,sfmta285,UrbBiz,Loc,762.75049,1911.7207,1003.45111,1709.00549,134.8188,5521.74659,2.0,11.0,874.0,153.0,396.0,212.0,107.0,6.0,4.985297320261438,609.75049,398.5297320261438,609.75049,609.75049,4.827577525252526,1515.7207,382.7577525252525,1515.7207,1515.7207,4.733259952830188,791.45111,373.32599528301887,791.45111,791.45111,15.972013925233645,1602.00549,1497.2013925233646,1602.00549,1602.00549,22.469800000000003,128.8188,2146.9800000000005,128.8188,128.8188,6.317787860411899,4647.74659,531.77878604119,4647.74659,4647.74659,27005 27023
SF Count,25523,25471,sfmta286,Core/CBD,Loc,107.56104,320.35904,118.74613,62.3008,6.61042,615.5774299999999,1.0,11.0,1046.0,138.0,377.0,265.0,254.0,12.0,0.7794278260869566,-30.438959999999994,-22.05721739130434,30.438959999999994,30.438959999999994,0.849758726790451,-56.64096000000001,-15.024127320954909,56.64096000000001,56.64096000000001,0.4480986037735849,-146.25387,-55.19013962264151,146.25387,146.25387,0.24527874015748033,-191.6992,-75.47212598425197,191.6992,191.6992,0.5508683333333334,-5.38958,-44.91316666666666,5.38958,5.38958,0.5885061472275334,-430.42257000000006,-41.14938527724666,430.42257000000006,430.42257000000006,25523 25471
SF Count,25471,25523,sfmta287,Core/CBD,Loc,80.88701,427.52847,349.52396,184.39964,10.43947,1052.77855,1.0,11.0,820.0,121.0,293.0,180.0,204.0,22.0,0.6684876859504133,-40.112989999999996,-33.15123140495867,40.112989999999996,40.112989999999996,1.4591415358361777,134.52847000000003,45.914153583617754,134.52847000000003,134.52847000000003,1.9417997777777778,169.52396,94.17997777777776,169.52396,169.52396,0.9039198039215687,-19.600359999999995,-9.608019607843135,19.600359999999995,19.600359999999995,0.47452136363636366,-11.56053,-52.54786363636364,11.56053,11.56053,1.2838762804878048,232.77855,28.38762804878049,232.77855,232.77855,25471 25523
SF Count,26427,26426,sfmta288,UrbBiz,Col,1130.37512,2089.63647,1084.28455,739.96771,74.7305,5118.99435,2.0,4.0,2711.0,552.5,987.0,612.0,532.5,27.0,2.045927819004525,577.8751199999999,104.59278190045247,577.8751199999999,577.8751199999999,2.117159544072948,1102.63647,111.71595440729483,1102.63647,1102.63647,1.7717067810457519,472.2845500000001,77.17067810457517,472.2845500000001,472.2845500000001,1.3896107230046948,207.46771,38.96107230046948,207.46771,207.46771,2.7677962962962965,47.730500000000006,176.77962962962965,47.730500000000006,47.730500000000006,1.8882310402065658,2407.99435,88.82310402065659,2407.99435,2407.99435,26427 26426
SF Count,26426,26427,sfmta289,UrbBiz,Col,549.73151,1693.73938,1077.39575,1054.56812,87.91815,4463.3529100000005,2.0,4.0,2738.0,395.5,1062.0,651.0,600.0,29.5,1.3899658912768647,154.23150999999996,38.99658912768646,154.23150999999996,154.23150999999996,1.5948581732580038,631.73938,59.48581732580037,631.73938,631.73938,1.6549857910906296,426.3957499999999,65.49857910906297,426.3957499999999,426.3957499999999,1.7576135333333331,454.5681199999999,75.76135333333332,454.5681199999999,454.5681199999999,2.980276271186441,58.41815,198.02762711864406,58.41815,58.41815,1.63015080715851,1725.3529100000005,63.015080715851,1725.3529100000005,1725.3529100000005,26426 26427
SF Count,23832,23835,sfmta290,Core/CBD,Loc,70.95725,259.1698,82.05518,135.23158,18.26989,565.6837,1.0,11.0,888.5,112.0,400.5,178.5,162.5,35.0,0.6335468750000001,-41.04275,-36.645312499999996,41.04275,41.04275,0.6471156054931336,-141.3302,-35.28843945068664,141.3302,141.3302,0.4596928851540616,-96.44482,-54.03071148459384,96.44482,96.44482,0.8321943384615386,-27.268419999999992,-16.78056615384615,27.268419999999992,27.268419999999992,0.5219968571428572,-16.73011,-47.800314285714286,16.73011,16.73011,0.636672706809229,-322.81629999999996,-36.33272931907709,322.81629999999996,322.81629999999996,23832 23835
SF Count,20987,20988,sfmta291,Urb,Loc,0.33333,0.65,0.98333,4.57751,0.15,6.694170000000001,3.0,11.0,282.0,58.5,104.5,57.5,51.5,10.0,0.005697948717948718,-58.16667,-99.43020512820513,58.16667,58.16667,0.006220095693779904,-103.85,-99.377990430622,103.85,103.85,0.017101391304347825,-56.51667,-98.28986086956522,56.51667,56.51667,0.08888368932038836,-46.922489999999996,-91.11163106796116,46.922489999999996,46.922489999999996,0.015,-9.85,-98.5,9.85,9.85,0.023738191489361703,-275.30583,-97.62618085106384,275.30583,275.30583,20987 20988
SF Count,20988,20987,sfmta292,Urb,Loc,0.28333,0.95,0.96667,5.03333,0.16667,7.4,3.0,11.0,294.5,41.0,92.0,69.5,86.0,6.0,0.0069104878048780495,-40.71667,-99.3089512195122,40.71667,40.71667,0.010326086956521738,-91.05,-98.96739130434781,91.05,91.05,0.013908920863309353,-68.53333,-98.60910791366906,68.53333,68.53333,0.058527093023255816,-80.96667,-94.1472906976744,80.96667,80.96667,0.027778333333333335,-5.83333,-97.22216666666667,5.83333,5.83333,0.025127334465195248,-287.1,-97.48726655348048,287.1,287.1,20988 20987
SF Count,22244,22245,sfmta293,Urb,Col,126.13805,447.34369,239.04994,233.08856,18.67958,1064.29982,3.0,4.0,1499.0,328.0,512.0,373.0,274.0,12.0,0.3845672256097561,-201.86194999999998,-61.54327743902438,201.86194999999998,201.86194999999998,0.87371814453125,-64.65631000000002,-12.628185546875004,64.65631000000002,64.65631000000002,0.6408845576407507,-133.95006,-35.911544235924936,133.95006,133.95006,0.8506881751824817,-40.91144,-14.931182481751826,40.91144,40.91144,1.5566316666666669,6.679580000000001,55.663166666666676,6.679580000000001,6.679580000000001,0.7100065510340227,-434.70018000000005,-28.999344896597734,434.70018000000005,434.70018000000005,22244 22245
SF Count,22245,22244,sfmta294,Urb,Col,286.16794,460.92584,222.87219,263.82227,46.20721,1279.99545,3.0,4.0,948.0,154.0,275.0,268.0,240.0,11.0,1.8582333766233765,132.16794,85.82333766233765,132.16794,132.16794,1.6760939636363636,185.92584,67.60939636363636,185.92584,185.92584,0.8316126492537314,-45.12781000000001,-16.83873507462687,45.12781000000001,45.12781000000001,1.0992594583333333,23.822270000000003,9.925945833333333,23.822270000000003,23.822270000000003,4.200655454545455,35.20721,320.0655454545455,35.20721,35.20721,1.3502061708860758,331.9954499999999,35.02061708860759,331.9954499999999,331.9954499999999,22245 22244
SF Count,27206,27203,sfmta295,UrbBiz,Loc,3.40012,5.9694,3.46899,10.75287,0.83873,24.43011,2.0,11.0,460.0,102.5,173.5,83.0,95.5,5.5,0.03317190243902439,-99.09988,-96.68280975609757,99.09988,99.09988,0.03440576368876081,-167.5306,-96.55942363112392,167.5306,167.5306,0.041795060240963855,-79.53101,-95.8204939759036,79.53101,79.53101,0.11259549738219896,-84.74713,-88.7404502617801,84.74713,84.74713,0.15249636363636362,-4.66127,-84.75036363636363,4.66127,4.66127,0.0531089347826087,-435.56989,-94.68910652173913,435.56989,435.56989,27206 27203
SF Count,27206,27203,sfmta297,UrbBiz,Loc,3.40012,5.9694,3.46899,10.75287,0.83873,24.43011,2.0,11.0,460.0,102.5,173.5,83.0,95.5,5.5,0.03317190243902439,-99.09988,-96.68280975609757,99.09988,99.09988,0.03440576368876081,-167.5306,-96.55942363112392,167.5306,167.5306,0.041795060240963855,-79.53101,-95.8204939759036,79.53101,79.53101,0.11259549738219896,-84.74713,-88.7404502617801,84.74713,84.74713,0.15249636363636362,-4.66127,-84.75036363636363,4.66127,4.66127,0.0531089347826087,-435.56989,-94.68910652173913,435.56989,435.56989,27206 27203
SF Count,27203,27206,sfmta296,UrbBiz,Loc,1.50501,3.00083,5.71597,11.40049,0.40534,22.02764,2.0,11.0,253.5,39.0,91.5,58.0,62.5,2.5,0.03859,-37.49499,-96.141,37.49499,37.49499,0.03279595628415301,-88.49917,-96.7204043715847,88.49917,88.49917,0.09855120689655174,-52.28403,-90.14487931034483,52.28403,52.28403,0.18240784,-51.09951,-81.759216,51.09951,51.09951,0.162136,-2.09466,-83.7864,2.09466,2.09466,0.08689404339250494,-231.47236,-91.3105956607495,231.47236,231.47236,27203 27206
SF Count,27203,27206,sfmta298,UrbBiz,Loc,1.50501,3.00083,5.71597,11.40049,0.40534,22.02764,2.0,11.0,253.5,39.0,91.5,58.0,62.5,2.5,0.03859,-37.49499,-96.141,37.49499,37.49499,0.03279595628415301,-88.49917,-96.7204043715847,88.49917,88.49917,0.09855120689655174,-52.28403,-90.14487931034483,52.28403,52.28403,0.18240784,-51.09951,-81.759216,51.09951,51.09951,0.162136,-2.09466,-83.7864,2.09466,2.09466,0.08689404339250494,-231.47236,-91.3105956607495,231.47236,231.47236,27203 27206
SF Count,26093,26096,sfmta299,UrbBiz,Col,106.11948,422.06903,467.97903,314.94202,9.77588,1320.8854399999998,2.0,4.0,1169.0,229.5,402.5,298.0,230.5,8.5,0.46239424836601306,-123.38052,-53.76057516339869,123.38052,123.38052,1.0486187080745342,19.569029999999998,4.861870807453415,19.569029999999998,19.569029999999998,1.5703994295302015,169.97903000000002,57.03994295302014,169.97903000000002,169.97903000000002,1.366342819956616,84.44202000000001,36.63428199566161,84.44202000000001,84.44202000000001,1.1501035294117647,1.2758800000000008,15.01035294117648,1.2758800000000008,1.2758800000000008,1.1299276646706584,151.8854399999998,12.99276646706585,151.8854399999998,151.8854399999998,26093 26096
SF Count,22878,22877,sfmta300,Urb,Loc,0.35,1.06667,0.33333,1.65,0.26667,3.66667,3.0,11.0,184.0,49.0,65.5,42.0,23.5,4.0,0.007142857142857143,-48.65,-99.28571428571429,48.65,48.65,0.016285038167938932,-64.43333,-98.3714961832061,64.43333,64.43333,0.007936428571428572,-41.66667,-99.20635714285714,41.66667,41.66667,0.0702127659574468,-21.85,-92.97872340425532,21.85,21.85,0.0666675,-3.73333,-93.33325,3.73333,3.73333,0.019927554347826087,-180.33333,-98.00724456521739,180.33333,180.33333,22878 22877
SF Count,22877,22868,sfmta301,Urb,Loc,0.21667,0.88333,0.8,1.81667,0.0,3.7166699999999997,3.0,11.0,184.0,49.0,65.5,42.0,23.5,4.0,0.004421836734693878,-48.78333,-99.55781632653061,48.78333,48.78333,0.01348595419847328,-64.61667,-98.65140458015267,64.61667,64.61667,0.01904761904761905,-41.2,-98.0952380952381,41.2,41.2,0.07730510638297873,-21.68333,-92.26948936170214,21.68333,21.68333,0.0,-4.0,-100.0,4.0,4.0,0.02019929347826087,-180.28333,-97.98007065217391,180.28333,180.28333,22877 22868
SF Count,22868,22877,sfmta302,Urb,Loc,0.31667,0.96667,0.95,2.35,0.13333,4.71667,3.0,11.0,183.0,48.0,66.0,42.0,26.0,1.0,0.006597291666666667,-47.68333,-99.34027083333334,47.68333,47.68333,0.014646515151515152,-65.03333,-98.5353484848485,65.03333,65.03333,0.02261904761904762,-41.05,-97.73809523809524,41.05,41.05,0.09038461538461538,-23.65,-90.96153846153847,23.65,23.65,0.13333,-0.86667,-86.667,0.86667,0.86667,0.02577415300546448,-178.28333,-97.42258469945355,178.28333,178.28333,22868 22877
SF Count,22877,22878,sfmta303,Urb,Loc,0.36667,0.56667,0.41667,1.63333,0.13333,3.11667,3.0,11.0,183.0,48.0,66.0,42.0,26.0,1.0,0.0076389583333333335,-47.63333,-99.23610416666668,47.63333,47.63333,0.00858590909090909,-65.43333,-99.14140909090908,65.43333,65.43333,0.009920714285714286,-41.58333,-99.00792857142856,41.58333,41.58333,0.06282038461538461,-24.36667,-93.71796153846154,24.36667,24.36667,0.13333,-0.86667,-86.667,0.86667,0.86667,0.017030983606557377,-179.88333,-98.29690163934426,179.88333,179.88333,22877 22878
SF Count,26554,26551,sfmta304,Core/CBD,Loc,617.95667,1491.76282,563.33667,864.95618,80.90975,3618.92209,1.0,11.0,1898.0,450.0,615.0,365.0,434.0,34.0,1.3732370444444446,167.95667000000003,37.32370444444445,167.95667000000003,167.95667000000003,2.425630601626016,876.7628199999999,142.5630601626016,876.7628199999999,876.7628199999999,1.5433881369863014,198.33667000000003,54.33881369863014,198.33667000000003,198.33667000000003,1.9929865898617511,430.95618,99.29865898617511,430.95618,430.95618,2.379698529411765,46.90975,137.96985294117647,46.90975,46.90975,1.9067028925184404,1720.92209,90.67028925184405,1720.92209,1720.92209,26554 26551
SF Count,26551,26554,sfmta305,Core/CBD,Loc,25.75837,137.63379,258.1174,213.00027,5.73953,640.2493599999999,1.0,11.0,1122.0,174.0,452.0,246.0,224.0,26.0,0.1480366091954023,-148.24163,-85.19633908045977,148.24163,148.24163,0.3044995353982301,-314.36621,-69.550046460177,314.36621,314.36621,1.0492577235772356,12.117399999999975,4.9257723577235675,12.117399999999975,12.117399999999975,0.9508940625,-10.99973,-4.910593749999999,10.99973,10.99973,0.22075115384615385,-20.260469999999998,-77.9248846153846,20.260469999999998,20.260469999999998,0.5706322281639928,-481.7506400000001,-42.936777183600725,481.7506400000001,481.7506400000001,26551 26554
SF Count,26967,26966,sfmta306,UrbBiz,Loc,673.46826,1248.15759,134.14328,128.50317,22.6581,2206.9303999999997,2.0,11.0,3143.0,661.0,1396.0,602.0,379.0,105.0,1.0188627231467473,12.468259999999987,1.886272314674733,12.468259999999987,12.468259999999987,0.8940956948424069,-147.84240999999997,-10.59043051575931,147.84240999999997,147.84240999999997,0.22282936877076412,-467.85672,-77.71706312292359,467.85672,467.85672,0.3390584960422164,-250.49683,-66.09415039577836,250.49683,250.49683,0.21579142857142858,-82.3419,-78.42085714285713,82.3419,82.3419,0.7021732103086222,-936.0696000000003,-29.782678969137777,936.0696000000003,936.0696000000003,26967 26966
SF Count,26966,26967,sfmta307,UrbBiz,Loc,112.3881,1234.09009,731.61041,1036.48096,78.56668,3193.13624,2.0,11.0,2630.0,440.0,1147.0,607.0,406.0,30.0,0.2554275,-327.6119,-74.45725,327.6119,327.6119,1.0759285876198779,87.09008999999992,7.592858761987788,87.09008999999992,87.09008999999992,1.205288978583196,124.61041,20.528897858319606,124.61041,124.61041,2.5529087684729066,630.4809600000001,155.29087684729066,630.4809600000001,630.4809600000001,2.6188893333333336,48.566680000000005,161.88893333333334,48.566680000000005,48.566680000000005,1.2141202433460074,563.1362399999998,21.412024334600755,563.1362399999998,563.1362399999998,26966 26967
SF Count,26731,26719,sfmta308,UrbBiz,Loc,898.1709,1210.43311,242.50861,344.51636,38.89544,2734.5244199999997,2.0,11.0,2861.0,445.0,1150.0,555.0,673.0,38.0,2.0183615730337077,453.17089999999996,101.83615730337077,453.17089999999996,453.17089999999996,1.0525505304347826,60.43310999999994,5.255053043478256,60.43310999999994,60.43310999999994,0.43695245045045045,-312.49139,-56.30475495495496,312.49139,312.49139,0.511911381872214,-328.48364,-48.808861812778595,328.48364,328.48364,1.0235642105263159,0.8954400000000007,2.356421052631581,0.8954400000000007,0.8954400000000007,0.9557932261447045,-126.47558000000026,-4.420677385529545,126.47558000000026,126.47558000000026,26731 26719
